# MS0451-03.line.spw25.100kms.image.fits Z profile
# xLabel: BARYCENT, Frequency (GHz)
# yLabel: Value (Jy/beam)
# statistic: FluxDensity
# ellipse[[320.0pix, 235.0pix], [5.0pix, 5.0pix], 0.0deg]
# x	y
87.21712180911086	-6.2217293431e-6
87.24653833164133	2.6941980564e-5
87.2759548541718	1.3229835333e-4
87.30537137670228	-5.5302763133e-5
87.33478789923275	-1.7636649777e-4
87.36420442176322	-6.0573348798e-5
87.39362094429369	6.1604315939e-5
87.42303746682417	1.1072986875e-4
87.45245398935462	-2.4038485115e-4
87.48187051188509	-6.7197311164e-5
87.51128703441556	-3.3661679856e-5
87.54070355694604	4.3765289375e-5
87.57012007947651	-2.1648691904e-4
87.59953660200698	2.1958426044e-5
87.62895312453745	-7.9481271596e-5
87.65836964706793	-7.7184486938e-5
87.68778616959838	2.5857585172e-4
87.71720269212885	2.1347021051e-5
87.74661921465932	-4.5968972300e-5
87.7760357371898	-1.0488398249e-4
87.80545225972027	4.7681193345e-5
87.83486878225074	1.2026220746e-4
87.8642853047812	4.7192130900e-5
87.89370182731169	1.1565625760e-4
87.92311834984214	8.1699551129e-6
87.95253487237261	-9.1595873779e-6
87.98195139490308	5.0314096159e-5
88.01136791743356	-7.1106116367e-6
88.04078443996403	-1.2238552200e-4
88.0702009624945	-7.2405919979e-5
88.09961748502496	1.0095228734e-4
88.12903400755545	3.2500526055e-5
88.15845053008591	2.1379832898e-4
88.18786705261637	6.3274990100e-4
88.21728357514684	4.4621238391e-4
88.24670009767732	1.2422619398e-4
88.27611662020779	1.8338106085e-4
88.30553314273826	-1.8285365630e-5
88.33494966526872	-8.6424201261e-5
88.3643661877992	-2.2223853749e-5
88.39378271032967	-1.4826384242e-4
88.42319923286013	5.4464313773e-5
88.4526157553906	4.5066276162e-5
88.48203227792108	4.0053446514e-5
88.51144880045155	-5.1401523988e-6
88.54086532298201	-1.6190444512e-4
88.57028184551248	1.0198566136e-4
88.59969836804297	-7.4013715886e-5
88.62911489057343	3.7245027248e-5
88.6585314131039	7.9895303699e-5
88.68794793563436	6.3662850275e-5
88.71736445816484	-3.1940560956e-5
88.7467809806953	2.1388335887e-6
88.77619750322577	1.0362355034e-4
88.80561402575624	2.0887309779e-4
88.83503054828672	-5.9253337502e-5
88.86444707081719	-4.1117560922e-5
88.89386359334766	-2.2887796273e-4
88.92328011587811	1.8343940281e-4
88.9526966384086	-1.9470079624e-5
88.98211316093906	1.7697453167e-4
89.01152968346953	1.4245553261e-6
89.040946206	5.6537337629e-5
